campo,activo,meses_inactivo,operadora,departamento,latitud,longitud,meses_historia,bpd_medio,bpd_ultimo,bpd_pico,madurez,declinacion_anual_pct,arps_b,arps_tipo,arps_exito,volatilidad,meses_sin_produccion
LA CRECIENTE,False,39,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",SUCRE,9.365239711,-75.11055712,89,9.33276022761156,1.2258064516129032,26.322580645161292,0.04656862745098039,75.51841814389351,1.0,armónica,True,0.6496863021587912,0
LA FLORA,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.213549621,-71.81394548,146,316.46196726068035,191.60999999999999,666.0333333333333,0.28768830388869426,0.0011999928176797958,0.0,exponencial,True,0.476286070036443,0
LA GLORIA,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.03582334,-72.35172983,146,751.2978517180791,391.96290322580643,2814.9032258064517,0.13924560518897114,5.64882388759238,0.0,exponencial,True,0.14064102699628755,0
LA GLORIA NORTE,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.152270244,-72.27244629,123,689.2040920451035,187.93387096774194,2210.766666666667,0.08500846054961714,0.0011999928000272497,1.0,armónica,True,0.4445356498253578,0
LA HOCHA,True,0,HOCOL S.A.,HUILA,2.478380623,-75.59886095,147,911.5338041260256,527.7458064516129,1509.5806451612902,0.3495976237793021,19.1499608045123,0.9999999999999891,armónica,True,0.08208429748203534,0
LA JAGUA,True,0,ECOPETROL S.A.,HUILA,2.998189058,-75.19972533,140,49.17118235586782,46.47064516129032,60.32258064516129,0.7703689839572192,1.5038186863130631,0.9999999998946472,armónica,True,0.189471773226045,0
LA PUNTA,True,0,HOCOL S.A.,CASANARE,4.822406144,-72.07547477,123,367.6735529637396,193.37,860.8064516129032,0.22463818624695522,0.0011999928000272497,1.0,armónica,True,0.4636359222281493,0
LA REFORMA,False,27,ECOPETROL S.A.,META,4.088193163,-73.4726897,40,35.473886328725044,5.67741935483871,166.96666666666667,0.03400331017072496,3.710990468057762,1.695846729493286e-08,exponencial,True,1.070962901151448,0
LABRADOR,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,CASANARE,5.07541347,-71.95253244,145,876.5843550414528,199.2183870967742,3896.935483870968,0.05112180787219072,24.044072647044047,0.0,exponencial,True,0.49470579085891186,0
LAS ACACIAS,False,99,EMERALD ENERGY PLC SUCURSAL COLOMBIA,CASANARE,4.924953913,-72.16583983,26,64.71962365591398,0.4838709677419355,120.6774193548387,0.00400962309542903,51.01943377669911,0.0,exponencial,True,0.6063819765001031,0
LAS MARACAS,False,5,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CASANARE,5.366022,-71.967158,138,1570.0197908918046,2.870967741935484,12463.741935483871,0.00023034557011822682,1.5395630224310786,0.0,exponencial,True,0.44329587982217805,0
LEONA B,True,0,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,CASANARE,5.658852357,-71.12033541,132,102.38102408560418,92.85161290322581,378.1,0.24557422084957897,68.59436540369431,0.9999999999999999,armónica,True,0.4350213504460441,0
LEONA B NORTE,False,47,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,CASANARE,5.700792548,-71.11201865,67,36.294823119425914,16.133333333333333,105.45161290322581,0.1529927602732742,16.357875386413156,0.0,exponencial,True,0.7611245219063115,0
LEONA B SUR,False,48,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,CASANARE,5.624111483,-71.11760009,98,93.04550172365148,9.903225806451612,315.83870967741933,0.03135532632008988,85.41430174947028,0.5598648945417569,hiperbólica,True,0.2521576312078877,0
LEONA C,False,28,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,CASANARE,5.64313934,-71.10161074,115,38.60472984705804,5.2,135.63333333333333,0.03833865814696486,23.49989882153022,0.0,exponencial,True,0.852615817639708,0
LEONO,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,CASANARE,5.30338199,-71.88947204,130,417.62715273889995,40.1441935483871,4493.9,0.008933041133177664,0.001199992800138272,1.0,armónica,True,0.49636623771997135,0
LIBERTAD,True,0,ECOPETROL S.A.,META,4.065946816,-73.47104936,67,173.5164303620939,210.8858064516129,359.61290322580646,0.5864244707570865,1.666487697886554,0.0,exponencial,True,0.45478686979755306,0
LIBERTAD NORTE,True,0,ECOPETROL S.A.,META,4.071124548,-73.47206421,138,218.7553876777049,415.19741935483876,559.5806451612904,0.7419795930132012,0.0011999928000272497,1.0,armónica,True,0.41344086081851067,0
LIEBRE,False,92,PETROSANTANDER COLOMBIA  GMBH,SANTANDER,7.408763,-73.455686,55,52.22033124828452,16.612903225806452,97.3225806451613,0.1706993702353331,1.7658214621550816,0.0,exponencial,True,0.17665846058473517,0
LISA,False,39,SAN AGUSTIN ENERGY CORP SUCURSAL COLOMBIA,TOLIMA,4.002801289,-75.00301239,50,3.687453307908258,2.6129032258064515,13.709677419354838,0.19058823529411764,0.3756668670673813,0.0,exponencial,True,0.9887956193817021,0
LISAMA,False,5,ECOPETROL S.A.,SANTANDER,7.070266613114754,-73.54951462278689,142,817.0563872668715,705.3225806451613,1195.0,0.590228100958294,0.00119999280052685,1.0,armónica,True,0.07945515908840535,0
LISAMA-NORTE,False,93,ECOPETROL S.A.,SANTANDER,7.13537999999999,-73.540816,39,36.39175409931805,10.5,72.41935483870968,0.14498886414253898,41.779852113432156,0.38800669273151617,hiperbólica,True,0.16734941634487824,0
LLANITO,False,93,ECOPETROL S.A.,SANTANDER,7.174349204,-73.82390417,54,2002.9030507147856,1819.8333333333333,2598.6451612903224,0.7003008184579227,7.037004993281171,1.0,armónica,True,0.05701101906443648,0
LLANITO UNIFICADO,True,0,ECOPETROL S.A.,SANTANDER,7.132660589,-73.85618602,92,5037.833335518301,4706.035806451612,6740.033333333334,0.6982214439767773,5.9189600653788315,0.9999999999998397,armónica,True,0.058820399892852954,0
LLANOS-58-4,True,0,ANDES OPERATING COMPANY LLC SUCURSAL COLOMBIA,META,3.851673934,-72.65220348,136,1528.4468725151348,182.9893548387097,4480.366666666667,0.0408424953698826,19.381230709849362,0.0,exponencial,True,0.09280867300273,0
LOMA LARGA,True,0,ECOPETROL S.A.,HUILA,3.174902877,-75.2653552,146,392.6313311295002,242.52645161290323,822.0967741935484,0.29500961349813615,7.789793253803968,0.9999999999999756,armónica,True,0.4438741656712617,0
LORITO,True,0,ECOPETROL S.A.,META,3.870009,-73.800716,49,821.6136089824456,1391.0993548387098,1465.5893548387096,0.9491740303966676,0.0011999928001160676,1.0,armónica,True,0.5707751298451962,0
LORO,True,3,ECOPETROL S.A.,PUTUMAYO,0.3764335590721649,-76.91214177484535,143,541.1802575177882,911.3474193548387,1422.8666666666666,0.6405009272512103,2.76451734155142,1.0,armónica,True,0.3169883127904196,0
LOS ACEITES,False,11,LEWIS ENERGY COLOMBIA INC,CASANARE,5.4336015,-71.37498552,95,82.90037914586244,10.733333333333333,272.06451612903226,0.039451426764682634,19.440495150576588,0.0,exponencial,True,0.5617215515535956,0
LOS ANGELES,True,0,GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,CESAR,8.072389058,-73.58112225,141,591.0221241104698,218.04387096774192,1207.4193548387098,0.1805866951643067,20.944679077980034,0.9881745161647068,armónica,True,0.17440105353396418,0
LOS HATOS,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,CASANARE,4.648365067,-72.14800414,120,38.07040201193566,34.00677419354839,52.38709677419355,0.6491440886699508,2.9502079572376383,0.273934955653641,hiperbólica,True,0.19661856091892255,0
LOS POTROS,True,3,EMERALD ENERGY PLC SUCURSAL COLOMBIA,CASANARE,5.0308486295,-72.15226478150001,60,146.81558737221252,9.289032258064516,410.6774193548387,0.022618804492969914,13.231052396059317,0.0,exponencial,True,0.8919655906449667,0
MACANA,True,0,SIERRACOL ENERGY ARAUCA LLC,ARAUCA,6.946902875,-71.12524586,101,191.49272389458872,51.3458064516129,523.6428571428571,0.09805501163860056,63.04965441290942,1.0,armónica,True,0.42041910796699533,0
MAMEY,True,0,HOCOL S.A.,SUCRE,9.497785905,-75.09416703,112,21.884172479058368,9.369677419354838,30.161290322580644,0.3106524064171123,22.561510358910752,0.0,exponencial,True,0.12365388003905518,0
MANAMO,False,71,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",MAGDALENA,9.655008357,-74.15117898,50,17.140398379151435,0.9333333333333333,61.45161290322581,0.015188101487314086,82.13808009286693,0.0,exponencial,True,0.8089316277065733,0
MANATUS,False,72,CEPSA COLOMBIA S.A.,CASANARE,4.555978994,-72.16230717,36,402.6192512550688,98.83870967741936,1211.4666666666667,0.08158599191950751,28.339177098000835,0.0,exponencial,True,0.5162635059756807,0
MANSOYA,True,0,ECOPETROL S.A.,PUTUMAYO,0.7465188083,-76.3729547,137,214.40176595243702,251.27903225806452,462.0967741935484,0.5437801047120419,13.890271041544954,1.0,armónica,True,0.679473512519856,0
MANTIS,True,0,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,4.670841711,-72.05263171,144,859.1201548807171,378.2058064516129,2823.5806451612902,0.1339454593229827,14.585125803020805,1.0,armónica,True,0.11825407934077763,0
MANÁ,True,0,INTEROIL COLOMBIA EXPLORATION AND PRODUCTION ANTES MERCANTILE COLOMBIA OIL AND GAS MCOG,TOLIMA,4.588493,-74.851124,146,546.2370736810198,243.79548387096773,1560.258064516129,0.156253307972213,15.011851497742612,0.9999999999711412,armónica,True,0.2797940324328119,0
MARIPOSA,False,17,ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,META,4.28287478,-72.9683371,85,1764.4312609092583,117.2258064516129,3207.8214285714284,0.03654374442651512,29.53183558671546,0.0,exponencial,True,0.30363404947173706,0
MARSUPIAL,False,74,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,CASANARE,5.109249653,-72.1439252,34,72.53187855787479,0.3225806451612903,284.1333333333333,0.0011353143306943583,76.37030861640797,0.0,exponencial,True,0.7169187321758975,0
MARY,True,0,GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,CAUCA,1.044958904,-76.40957191,126,190.37972043031775,79.15516129032258,474.3225806451613,0.16688044069640914,10.3110569698467,0.99999999999883,armónica,True,0.37293102602166356,0
MATACHÍN NORTE,True,0,HOCOL S.A.,TOLIMA,3.861148,-74.857247,147,1745.9773380854012,600.2225806451613,5086.806451612903,0.11799595411279021,4.749766119694976,0.0,exponencial,True,0.07968799729958588,0
MATACHÍN SUR,True,0,HOCOL S.A.,TOLIMA,3.82967,-74.866406,147,364.45568328809355,73.05451612903227,1101.6785714285713,0.06631200608204699,21.16481713701832,0.9020462514811429,hiperbólica,True,0.08934346047361337,0
MATANEGRA OESTE,True,0,SIERRACOL ENERGY ARAUCA LLC,ARAUCA,6.976260873,-71.08354045,40,47.905663064780974,561.4574193548387,561.4574193548387,1.0,0.0011999928000272497,1.0,armónica,True,1.0410904043713916,0
MATEMARRANO,False,13,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,4.87652998,-71.89903638,119,205.9789811363923,16.928571428571427,1089.1785714285713,0.015542512378266714,9.669157948285424,0.0,exponencial,True,0.43472178981414106,0
MAURITÍA ESTE,True,0,SAN AGUSTIN ENERGY CORP SUCURSAL COLOMBIA,CASANARE,4.918674,-72.00822676,91,52.60721260002247,24.225483870967743,149.90322580645162,0.16160748870238864,25.348746711680338,1.0,armónica,True,0.7227610423340608,0
MAURITÍA NORTE,True,0,SAN AGUSTIN ENERGY CORP SUCURSAL COLOMBIA,CASANARE,4.992402,-72.00634,145,869.5843888191769,438.24451612903226,1920.516129032258,0.22819101048105347,4.289115035808678,0.9999999999887065,armónica,True,0.33460761742451517,0
MAUTE,False,13,TECPETROL COLOMBIA SAS,META,3.66272179,-71.76483784,33,454.25636212755234,70.96428571428571,799.7096774193549,0.08873756028973648,4.081881321432446,2.492190386460709e-09,exponencial,True,0.7436171849570659,0
MAX,True,0,GEOPARK COLOMBIA S.A.S.,CASANARE,4.493751,-72.550361,135,434.67362512236804,503.9141935483871,1361.0645161290322,0.37023534709548983,0.0011999928005157479,1.0,armónica,True,0.261377282052553,0
MEDINA,False,10,NIKOIL ENERGY CORP,BOYACA,4.727155,-73.13533804,49,53.47406923360477,0.0967741935483871,125.64516129032258,0.0007702182284980744,26.35559752691421,0.28166008114726376,hiperbólica,True,1.4234776271511025,0
MELERO,False,72,CEPSA COLOMBIA S.A.,CASANARE,4.491012257,-72.50812266,32,106.80054905582924,88.29032258064517,159.7741935483871,0.5525943872400565,0.001199992815081874,0.0,exponencial,True,0.6179277638574927,0
MIRAFLOR,False,72,GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,CAUCA,1.09452187,-76.37472482,57,91.06857113120212,42.96774193548387,236.61290322580646,0.18159509202453988,0.001199992800038352,1.0,armónica,True,0.361357369551472,0
MIRTO,False,39,EMERALD ENERGY PLC SUCURSAL COLOMBIA,PUTUMAYO,0.86186496,-76.57557933,68,343.82722605727497,366.3225806451613,746.3,0.49085164229553974,15.619502248991813,1.0,armónica,True,0.9816731203125105,0
MIRTO - AGAPANTO UNIFICADO,True,0,EMERALD ENERGY PLC SUCURSAL COLOMBIA,PUTUMAYO,0.861865,-76.575579,38,378.9558158988963,291.69,502.38709677419354,0.5806080647232568,7.396619703111929,0.0,exponencial,True,0.3010878362164871,0
MITO,False,100,ECOPETROL S.A.,META,3.711972865,-71.73916452,41,188.6944759243397,133.96666666666667,328.35483870967744,0.40799358155679993,6.336437360254443,0.9999999999999993,armónica,True,0.3852716972024553,0
MOCHELO,False,122,PETROMINERALES COLOMBIA LTD SUCURSAL COLOMBIA,META,3.056541499,-73.66422015,25,387.22878648233484,208.51612903225808,767.483870967742,0.2716879623402825,0.0011999928000272497,1.0,armónica,True,0.546141817650318,0
MONO ARAÑA,True,0,GRAN TIERRA OPERATIONS COLOMBIA GMBH SUCURSAL,CESAR,8.127637748,-73.62082605,127,345.01827155990924,129.6358064516129,937.258064516129,0.13831388745482703,18.935485659145712,0.0,exponencial,True,0.5458536111248987,0
MOQUETA,True,0,GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,PUTUMAYO,1.037393418,-76.56742907,145,3551.8730108421873,1040.5787096774193,7647.9,0.13606071074117332,30.163996384910718,0.0,exponencial,True,0.5245075071116491,0
MORICHAL,False,31,PERENCO COLOMBIA LIMITED,CASANARE,5.26841558,-72.27548978,113,394.16543652238965,3.5483870967741935,1604.967741935484,0.0022108775173855367,30.596436144445207,0.043572281074133634,exponencial,True,0.5830689763182546,0
MORICHE,True,0,ECOPETROL S.A.,BOYACA,6.19615728,-74.53358802,147,10093.699840223075,5702.002258064516,16232.387096774193,0.3512731814532476,5.757376641046196,0.1691118583478944,hiperbólica,True,0.040452090171755696,0
MORICHITO,False,96,DCX S.A.S.,CASANARE,4.61375958,-71.86135533,49,116.98074245111998,17.741935483870968,411.5,0.04311527456590758,47.41889274840388,0.47839989919463605,hiperbólica,True,0.6707317372369603,0
MORROCOY,True,0,SIERRACOL ENERGY ARAUCA LLC,ARAUCA,6.787246816,-71.2527129,125,211.5412645669792,31.61935483870968,706.0333333333333,0.04478450711303954,29.36890013392014,0.0,exponencial,True,0.6838713913489453,0
NANCY,False,9,GRAN TIERRA ENERGY COLOMBIA GMBH SUCURSAL COLOMBIA,PUTUMAYO,0.567139827,-76.73432002,95,196.4687389218318,15.366666666666667,421.3333333333333,0.03647151898734177,14.8912373980293,0.0,exponencial,True,0.6201373358562141,0
NARE SUR,False,7,ECOPETROL S.A.,ANTIOQUIA,6.07852058,-74.58928587,140,223.04060577512428,144.38709677419354,353.7096774193548,0.4082079343365253,0.0011999928017147887,1.0,armónica,True,0.1380376030421146,0
NASHIRA NORTE,True,0,OIRU CORPORATION,CASANARE,4.819776533,-71.55637824,146,619.7921225067427,253.74387096774194,1228.5806451612902,0.20653415953368692,18.75662710594792,0.9999999999999211,armónica,True,0.15153157483714677,0
NELSON,False,43,CANACOL ENERGY COLOMBIA SAS,CORDOBA,8.54805743,-75.35487848,104,1.0585866163869502,0.0,4.0,0.0,5.67765809191445,0.0,exponencial,True,0.45604623273174877,2
NUTRIA,False,5,ECOPETROL S.A.,SANTANDER,7.008906,-73.53988369032258,142,1066.8874064744418,837.741935483871,1602.0357142857142,0.5229233830516616,0.497250361221957,0.9999999998503708,armónica,True,0.08263325093301413,0
OCELOTE,True,0,HOCOL S.A.,META,4.283418894,-71.58380981,147,9459.354624069396,5433.231290322581,15742.0,0.34514237646567025,8.965889915561466,0.0,exponencial,True,0.21741517871009536,0
OJO DE TIGRE,False,4,GREEN POWER SUCURSAL COLOMBIA,CASANARE,6.091693459782609,-71.23030225434783,46,54.263095180520345,0.8666666666666667,137.23333333333332,0.006315278115132379,29.727800808405135,0.0,exponencial,True,0.4489293495159256,0
OLINI,False,54,HOCOL S.A.,TOLIMA,3.71256716,-75.36285659,24,50.65805778466373,21.5,84.46666666666667,0.25453827940015783,55.11880942716927,0.9999999999999357,armónica,True,0.4452834865605197,0
OMI,True,0,"SUELOPETROL, C.A. SUCURSAL COLOMBIA",CASANARE,5.704498095,-70.5721348,78,96.0360435944293,85.2058064516129,289.46666666666664,0.29435446724417175,1.163944357581237,0.0,exponencial,True,0.1405149691684707,0
ONCA,False,72,CEPSA COLOMBIA S.A.,CASANARE,4.599365643,-72.1352969,53,862.986693360997,228.48387096774192,1632.1612903225807,0.13998853686977486,35.80204330175828,0.05642005256503491,hiperbólica,True,0.29078385277304064,0
OPALO,False,88,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",META,4.082307599,-71.47788977,59,779.03118890059,572.4,1469.7,0.38946723821187995,0.0011999928000605564,1.0,armónica,True,0.11629472900112696,0
OPÓN,True,3,SAINT AUBIN INTERNATIONAL SAS,SANTANDER,6.398632,-73.865996,104,23.105678730335292,4.8029032258064515,77.23333333333333,0.062186921352694664,41.48752682063714,0.487384610516495,hiperbólica,True,0.8503643595024699,0
ORITO,True,0,ECOPETROL S.A.,PUTUMAYO,0.6739494083,-76.88492935,146,2211.497985377498,1712.9883870967742,3460.9285714285716,0.4949505173953076,8.999336174744466,0.9999999999999977,armónica,True,0.07449673142638483,0
OROPÉNDOLA,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.005762,-71.388025,146,230.63104099503178,196.8183870967742,559.9032258064516,0.3515221524456991,1.1717544639203936,0.0,exponencial,True,0.14366942824944923,0
ORTEGA,True,0,HOCOL S.A.,TOLIMA,3.977602529,-75.19206475,128,193.62016662445706,140.12645161290322,434.38709677419354,0.32258428635080943,6.150904314052275,0.0,exponencial,True,0.3320575967775169,0
OSO PARDO,True,0,ARROW EXPLORATION  SUCURSAL COLOMBIA,CESAR,8.17134532,-73.71583662,132,159.83553166738096,111.09032258064516,626.1290322580645,0.17742400824317361,2.765038960801658,0.0,exponencial,True,0.247662600021352,0
PACANDE,True,0,HOCOL S.A.,TOLIMA,4.001542724,-75.16844718,128,282.0586866235301,21.393548387096775,746.1935483870968,0.028670240359674908,53.45575609297504,0.9999999999999999,armónica,True,0.5664202821050021,0
PACHAQUIARO,True,0,ECOPETROL S.A.,META,3.986275116,-73.49839075,41,559.8887571459577,751.0054838709677,926.0,0.8110210408973734,0.0011999928000272497,1.0,armónica,True,0.5612474627434078,0
PALAGUA,True,0,ECOPETROL S.A.,BOYACA,6.09425334,-74.51299878,146,6787.401371066605,7276.814838709678,8217.354838709678,0.8855422434030259,1.9836442601462445,0.0,exponencial,True,0.020070187573415006,0
PALERMO,False,41,ECOPETROL S.A.,HUILA,2.938046849,-75.36669315,106,159.54003577400067,158.90322580645162,234.09677419354838,0.6787928896238115,0.0011999928000272497,1.0,armónica,True,0.10896818344440938,0
PALERMO - SANTA CLARA UNIFICADO,True,0,ECOPETROL S.A.,HUILA,2.951702,-75.366693,41,486.0383517594074,480.8803225806452,596.0322580645161,0.8068025112301782,3.3809098085952782,1.0,armónica,True,0.10322283794605737,0
PALMARITO,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.329638126,-71.24496816,146,214.05631638618544,108.3941935483871,558.7096774193549,0.19400808314087759,8.47010325643246,0.0,exponencial,True,0.15477383341931303,0
PALOGRANDE,False,36,ECOPETROL S.A.,HUILA,3.054880201,-75.28556953,111,1175.3782426634486,2219.5806451612902,2294.75,0.9672429001683366,0.0011999928000272497,1.0,armónica,True,0.09163789165027417,0
PALOGRANDE HONDA,False,42,ECOPETROL S.A.,HUILA,3.050589357,-75.28567772,91,373.6669514764065,495.8333333333333,904.4137931034483,0.5482372528087032,8.974365204880218,0.0,exponencial,True,0.5040419939260371,0
PANTRO,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,CASANARE,5.290064029,-71.8953012,137,90.47963659366623,1.8912903225806452,1226.5806451612902,0.0015419208920681676,43.610285879950005,1.0,armónica,True,0.6341575192268859,0
PARAVARE,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.081333233,-71.44967025,146,216.92732514455795,341.9793548387097,680.1290322580645,0.5028154050464808,0.0011999928001049653,1.0,armónica,True,0.16673271547522986,0
PAUTO SUR,True,0,ECOPETROL S.A.,CASANARE,5.431411204,-72.44950179,146,21779.76879629519,11444.088387096774,33077.354838709674,0.3459795513546935,3.4201801736330695,0.0,exponencial,True,0.05223015374643212,0
PAUTO SUR RECETOR,True,0,ECOPETROL S.A.,CASANARE,5.374462,-72.50682332,146,650.7862303525262,301.71677419354836,1555.5,0.1939677108283821,0.0011999928001049653,1.0,armónica,True,0.2116877441741722,0
PAVAS CACHIRA,False,22,ECOPETROL S.A.,NORTE DE SANTANDER,7.692775,-73.543035,73,49.167757427075244,9.935483870967742,62.7,0.15846066779852858,11.829525652565664,1.6369866252244e-08,exponencial,True,0.5746535786003746,0
PAYOA,True,0,PETROSANTANDER COLOMBIA  GMBH,SANTANDER,7.293824233,-73.47011793,146,536.0832277528775,463.46451612903223,872.258064516129,0.5313387573964496,6.457911411108396,0.0,exponencial,True,0.07747940418244761,0
PAYOA WEST,True,0,PETROSANTANDER COLOMBIA  GMBH,SANTANDER,7.306567582,-73.47191514,141,6.574186870923789,5.779354838709677,13.0,0.4445657568238213,2.5747737419946404,0.9999999999999867,armónica,True,0.3857277473545222,0
PEDERNALITO,False,68,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",MAGDALENA,9.66036876,-74.13224986,62,7.46359041194432,0.16129032258064516,58.516129032258064,0.0027563395810363835,7.129972315904887,0.0,exponencial,True,0.7932791886211409,0
PEGUITA,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,META,4.223020974,-72.02702407,146,1800.9885452597546,1264.3316129032257,3392.1935483870966,0.372718005287282,5.184002986219205,1.0,armónica,True,0.09016841642517531,0
PEGUITA II,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,META,4.198368679,-72.03927222,146,562.101592307028,478.9983870967742,1265.892857142857,0.3783877793400953,11.661693824614138,0.0,exponencial,True,0.12121959769346732,0
PEGUITA III,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,META,4.216761136,-72.04587274,146,1093.9936093920403,334.64032258064515,3462.714285714286,0.09664104369258286,13.766689084336392,2.399033557099877e-08,exponencial,True,0.19430282566663817,0
PEGUITA SW,True,0,COLOMBIA ENERGY DEVELOPMENT CO ANTES HARKEN DE COLOMBIA II LIMITADA SUCURSAL COLOMBIA,META,4.110712217,-72.08858996,146,1357.2281680095737,495.6225806451613,4187.096774193548,0.11836902927580895,4.043676444046341,0.0,exponencial,True,0.07800205703315173,0
PENDARE,True,0,TECPETROL COLOMBIA SAS,META,3.735669,-71.860652,145,2933.838309972219,4323.701612903225,6804.774193548387,0.6353923715797257,12.125090046955833,0.0,exponencial,True,0.4408465715594645,0
PENDARE NORTE,True,0,TECPETROL COLOMBIA SAS,META,3.792926,-71.855215,56,2928.859820049961,3137.801935483871,6611.3,0.47461194250508537,6.4109717138642,0.0,exponencial,True,0.9510348690356663,0
PETIRROJO,False,39,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,5.258377513,-71.26189688,82,340.79970020890414,28.129032258064516,1090.0,0.025806451612903226,63.92241717988032,0.34705648543163514,hiperbólica,True,0.5449384986515275,0
PETIRROJO SUR,False,39,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,5.24618714,-71.25830049,82,115.52570597217971,67.6774193548387,501.3225806451613,0.134997747892671,0.0011999928000272497,1.0,armónica,True,0.7633658965191675,0
PETIRROJO UNIFICADO,False,12,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,5.25229635,-71.25928699,27,45.35858939876367,32.806451612903224,84.83870967741936,0.38669201520912544,43.43649361203584,0.9999999999999996,armónica,True,0.09862950483129208,0
PEÑAS BLANCAS,True,0,ECOPETROL S.A.,ANTIOQUIA,6.959873623,-73.97114316,147,1330.516179106793,1248.53,2517.464285714286,0.49594745279405295,14.101493762924978,0.0,exponencial,True,0.14872656192362366,0
PIJAO POTRERILLO,False,42,ECOPETROL S.A.,HUILA,3.027703089,-75.27313761,103,148.28885068785013,101.1,301.26666666666665,0.33558309360477984,0.001199992800038352,1.0,armónica,True,0.3183673054470917,0
PIMIENTO,False,57,PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CESAR,8.169142,-73.593366,36,7.560489462130174,7.666666666666667,32.74193548387097,0.2341543513957307,13.751820325427067,0.0,exponencial,True,0.8108266689049528,0
PINTADO,True,0,HOCOL S.A.,META,4.280648338,-71.49313897,147,1223.1943021220354,661.3406451612904,2521.5,0.26228064452163014,25.097376864875287,0.0,exponencial,True,0.24705441660440386,0
PIRITO,True,0,PERENCO COLOMBIA LIMITED,CASANARE,5.062633786,-71.45944456,140,50.77408918261409,21.741935483870968,91.12903225806451,0.23858407079646018,49.900259791410626,0.6974365020967572,hiperbólica,True,0.2763788082338075,0
PISINGO,True,0,"FRONTERA ENERGY COLOMBIA CORP., SUCURSAL COLOMBIA",CASANARE,4.747014672,-72.00592504,145,871.5942888641092,274.0567741935484,2628.6428571428573,0.10425789621775705,17.032071662103654,1.0,armónica,True,0.17240127744814376,0
PLATANILLO,True,0,AMERISUR EXPLORACION COLOMBIA LIMITADA,PUTUMAYO,0.4948431761,-76.28786239,139,3190.2112259024816,811.2822580645161,7202.774193548387,0.11263469272592101,30.24746106369699,0.0,exponencial,True,0.6176214818769872,0
POMPEYA,True,0,ECOPETROL S.A.,META,4.025784414,-73.45436653,128,19.294635440461292,4.9712903225806455,110.58064516129032,0.04495624270711786,0.0011999928000272497,0.9999999999999999,armónica,True,0.8000879033938143,0
POTRILLO,False,53,PERENCO OIL AND GAS COLOMBIA LIMITED.,CASANARE,5.554033803,-71.75577879,71,76.23277745822358,39.61290322580645,226.0,0.17527833285755065,36.520214817570626,0.9999999999999969,armónica,True,0.5807606373734107,0
